house_id,x1,y1,x2,y2,x3,y3,x4,y4
6369,118.128632203,17.4378260221,119.065660053,17.7604823938,119.733153632,18.41350585,118.641349005,18.0379664931
6370,41.1249325452,59.9295099204,42.1747345669,59.397767307,42.8659888074,60.4942075056,41.9376016253,60.3770002397
6371,80.1495929296,87.7104325709,81.5444872503,87.8428876863,81.1998996975,88.9549890139,80.844049649,88.2809834585
6372,1.76159103442,79.3991891595,2.41935679768,79.8431746295,2.38774512174,80.2336739057,1.24896141705,80.6275299293
6373,79.338678291,134.491447149,80.3893645656,134.633795515,80.5116801077,135.015640931,79.4797346195,135.973717961
6374,40.3145153106,125.43629577,41.4164371889,125.84551022,41.1535974278,126.388357208,40.3752725305,126.564309179
6375,30.066611618,11.5154578812,31.3488721129,11.0997398934,31.6099829573,12.401268119,30.7001588658,12.9160648716
6376,77.1286769578,141.523472371,78.0439944679,141.453086244,78.6548928997,142.156671249,77.5091115001,142.847689982
6377,129.436874155,8.70158955669,130.604660239,8.76915962091,130.961790447,9.91350936381,129.120761249,9.04979090357
6378,18.2567615668,33.0155710777,19.3286294174,33.8454018176,19.5615801553,34.2318290024,18.2614217822,34.614890219
6379,66.0618959946,125.821228081,67.1632435413,125.473393201,67.9760316655,126.696859222,66.6210245127,126.924376948
6380,44.9972740778,65.8944485027,45.9315907103,65.8869381515,45.2221409207,66.8751565679,44.5805897563,66.6266123465
6381,11.1774163979,147.814227908,12.0569855275,147.318034202,12.9596678166,148.094097144,11.1625623006,148.636920935
6382,34.4329694908,113.976303035,35.8781092499,113.275616374,35.2443171767,114.464763788,34.1028428382,114.917394487
6383,14.9372267966,124.429494873,15.9812115516,124.44672886,15.3681678225,125.928865834,14.3370515441,125.619606777
6384,41.2615153346,94.9747470862,42.9671700493,94.8929365505,42.72718861,95.1238292358,41.4376489304,95.6723330499
6385,128.121721691,69.8091556446,129.401547254,69.2022853947,129.352401902,70.5562445802,128.892595683,70.1139150519
6386,59.74685134,124.335740965,60.1138738845,124.261936531,60.7821268557,125.453675493,59.4729310204,125.764269992
6387,140.829496299,71.973686695,141.296594029,71.5738836523,141.732896747,72.7541788825,140.137973455,72.313329882
6388,22.2169706788,83.908697379,23.7475383392,83.9734970915,23.9404213834,84.5103808135,22.282325974,84.8206089652
6389,49.3990782756,141.357019513,50.5954528802,141.938278506,50.1374409608,142.510765571,49.9724888292,142.796656682
6390,143.241704601,31.6775641927,144.087769888,31.0276438263,144.683287409,32.1129646673,143.231142208,32.0892339491
6391,142.320873662,129.117946385,143.054241483,129.324147723,143.373835589,130.291827171,142.215046589,130.174389372
6392,123.524910353,5.19872251229,124.985000412,5.00557619376,124.048982234,6.76649747499,123.953226069,6.46906142235
6393,60.0326158486,64.5819568989,61.3750665713,64.749389943,61.4285904616,65.1648591872,60.4494605658,65.6529303852
6394,43.1841456047,82.4144125207,44.0966615488,82.9216825964,44.3652047506,83.8962445256,43.1274707591,83.2054270074
6395,115.535888512,76.4379353555,116.940637088,76.8770312233,116.631100885,77.8856134237,115.938031957,77.2335377427
6396,2.11546768341,49.7769140316,3.26257945735,49.9155411519,3.01616401681,50.1841062836,2.58397473532,50.1797729058
6397,65.2622545425,113.225511341,66.9353665742,113.195810271,66.0891690941,114.549669099,65.5639424368,114.475991776
6398,142.445608239,96.7474245192,143.22010986,96.4943891176,143.327033535,97.5782243346,142.288916941,97.9010633784
6399,29.2586750324,27.7165536004,30.1194374441,27.8354679604,30.1734172493,28.7200334213,29.9845210605,28.7668140887
6400,64.7957574117,64.0076690535,65.6909072486,64.2989303733,65.0173433132,65.5918654926,64.7313235522,65.4806731892
6401,134.685262566,26.7797896431,135.983506561,26.834915365,135.402139067,27.7043918083,134.373014853,27.2094912546
6402,16.2449341186,25.0350435571,17.9877699955,25.2880894051,17.1201140676,26.1226192797,16.8197960466,26.9788911965
6403,5.4415242682,11.8983328217,6.99641569448,11.8336500599,6.37486594768,12.8523809268,5.18734956944,12.4458385277
6404,92.5528784379,3.91972978072,93.881731047,3.0513342928,93.6630369899,4.56917080007,92.3281065018,4.92065808235
6405,88.5659468021,93.7877993953,89.0732173171,93.2475734056,89.9255559737,94.9099632979,88.1842837823,94.7967250171
6406,6.71440024518,82.8687136426,7.01184110654,82.3491186423,7.53698602992,83.0192710694,6.2819984008,83.5300713079
6407,142.889137208,137.102431331,143.408400951,137.764949118,143.446108671,138.76097602,142.638062341,138.754964125
6408,124.833617354,112.411784648,125.752105137,112.772198276,125.048581161,113.950667724,124.049676741,113.466446612
6409,43.3092181199,95.3299999537,44.2140636986,95.6412948641,44.7413028755,96.2686552905,43.5447168242,96.4511508664
6410,146.805658926,65.4527912455,147.22561815,65.0898906368,147.791289442,66.8622271261,146.191283865,66.5046282122
6411,11.5582182638,111.016904785,12.4511947152,111.434527717,12.9330437114,112.891613303,11.4515885352,112.874631767
6412,75.058469254,70.0995637297,76.7739582195,70.0488781248,76.9165881256,71.6988162343,75.5307690745,71.8550359206
6413,3.77301020241,102.253598796,4.91504826499,102.635118594,4.28239769265,103.760728045,3.04653036868,103.048772076
6414,89.0805550965,86.1709247609,90.2714416939,86.6556925393,90.3954143243,87.1903506145,89.5817220577,87.935279616
6415,86.7049263707,2.51868185299,87.9387590954,2.02162910211,87.8498576617,3.10014689701,86.5031511803,3.94509792522
6416,117.101325745,1.63280205132,118.22877348,1.68110065998,118.78721465,2.59667222991,117.501735988,2.20924080102
6417,17.3944879055,12.5671507517,18.9624870665,12.4980512127,18.9894573022,13.3423698593,17.6600397642,13.6144298451
6418,7.62746393058,59.4283911282,8.21535695801,59.1604568485,8.39622200575,60.6180148809,7.10043327283,60.3012548388
6419,82.1364337863,69.943684746,83.9974602561,69.3103598299,83.8360632655,70.1908843665,82.1769555106,70.8077953685
6420,15.9613069471,95.7726027478,16.0831684088,95.2051909946,16.8798456082,96.3990503146,15.269067165,96.1107280667
6421,19.3536491099,47.1231515593,20.1655143723,47.6150533262,20.4555906031,48.3175252135,19.2963572213,48.1657229751
6422,69.8734095015,95.377580676,70.8736683756,95.8945882141,70.4889728642,96.0640477884,69.3413233301,96.5068074611
6423,6.19577362003,104.696680043,7.72655800386,104.218356105,7.00424273258,105.437440793,6.77932595692,105.910577327
6424,36.3838742179,108.947570077,37.3982156418,108.56531788,37.289614593,109.893776224,36.2250652014,109.293001459
6425,92.1178048001,115.218548886,93.9805057721,115.150252372,93.9790866911,116.185072896,92.971819578,116.612659585
6426,89.7796493747,127.85088358,90.7449039713,127.863426996,90.8432764233,128.715461735,89.588732791,128.840944451
6427,146.321231722,3.37846729034,147.79539037,3.02877898037,147.029300562,4.0340407038,146.987044928,4.5285862532
6428,70.2723286301,9.39800094034,71.2233728343,9.36833305698,71.4597799007,10.0015312846,70.3306135471,10.0734053766
6429,136.490175247,132.659669426,137.839115352,132.116089762,137.919271468,133.525540614,136.586013081,133.450321415
6430,45.5993409872,48.7218615262,46.5627710864,48.9416744206,46.9596088252,49.4201230161,45.003164909,49.2940252636
6431,137.981082903,77.1378520461,138.690966621,77.1084780316,138.414205507,78.256473554,137.031535607,78.3277974106
6432,99.514421235,102.397774996,100.113278132,102.728912378,100.708139052,103.811355983,99.2781328381,103.099143101
6433,140.834705683,30.8879585191,141.391295427,30.9997697995,141.23229541,31.0084606565,140.286305335,31.7987671787
6434,132.073198756,70.8743360677,133.021827232,70.2116890898,133.05074241,71.4118988184,132.257132399,71.8126446602
6435,42.0524501347,19.3976935976,43.5547150031,19.4844857891,43.7166203294,20.2248927845,42.6226756552,20.4870657281
6436,107.728306602,19.3988707047,108.180089245,19.5173834369,108.714084098,20.3892627547,107.148414549,20.6462396016
6437,92.2255310888,5.57448796398,93.0079825732,5.05385941093,93.7015740666,6.2903497215,92.8086545156,6.87674523473
6438,123.591243975,3.79002250628,124.912033211,3.08419364699,124.025107961,4.6669382895,123.974056634,4.11592233078
6439,48.6042867243,101.514867309,49.2669560194,101.594047444,49.7379830046,102.062889943,48.1671539211,102.841943491
6440,31.6209907723,43.8445214062,32.9917726515,43.5023718418,32.5259431513,44.5081074408,31.3269122664,44.4853388263
6441,98.243810518,61.4874774449,99.4917602277,61.7563935675,99.3844051693,62.8369689279,98.351554754,62.5010850361
6442,110.508112179,83.3866504505,111.342064426,83.0486469737,111.079083623,84.4058127457,110.275674298,84.3330598462
6443,136.163512726,9.36753900292,137.355600605,9.77893153148,137.387981617,10.4799949771,136.408429213,10.8049071618
6444,93.6594263725,133.484148189,94.2944440665,133.409107336,94.8119597221,134.142703817,93.4365105978,134.997774155
6445,13.2998922456,65.9990900345,14.0238421786,65.7728074934,14.5250836557,66.105200373,13.3658172466,66.9290696754
6446,145.317405544,40.5795158822,146.664772259,40.5566978293,146.512046391,41.4153002139,145.391063929,41.5570075482
6447,3.30460421529,19.7829336123,4.95704570617,19.6395452476,4.53582981785,20.4879174608,3.37532544512,20.1793412612
6448,65.8167455446,145.014357075,66.5407560193,145.81383395,66.5648071815,146.132485002,65.5911215162,146.761087021
6449,57.4608251345,140.419156326,58.6522164756,140.732611917,58.4697176843,141.921580151,57.5600814101,141.232962992
6450,75.3934353303,143.045444027,76.5936785389,143.632824607,76.8280794801,144.040174183,75.2273783774,144.558970236
6451,117.556235181,109.373727093,118.945251869,109.849361254,118.635004958,110.697480106,117.693020058,110.556028859
6452,142.572125344,85.9951518006,143.875223898,85.5766386055,143.92010281,86.9453659055,142.593371461,86.0415942389
6453,66.789052751,143.613769987,67.7455184366,143.844548671,67.8930036003,144.832711319,66.4762074655,144.771599798
6454,89.6115524072,137.718346534,90.3150926026,137.933404098,90.9781872064,138.156461144,89.7271749031,138.452578976
6455,89.077334389,61.6930535576,90.0623168962,61.8385195731,90.9882178093,62.1304238759,89.0927221359,62.4928694346
6456,55.3158603347,44.9666311281,56.8085963117,44.3561024222,56.9541581034,45.7355317105,55.5825527412,45.4501893087
6457,19.7828369518,72.3935326723,20.7491594638,72.1020199974,20.1800326918,73.2340848005,19.9789713692,73.3461852011
6458,66.9493449478,42.8063672826,67.523719519,42.7855881646,67.1418975782,43.0684051436,66.3193286497,43.1706934769
6459,88.482580967,3.66461714653,89.1888002229,3.48600857609,89.8576211447,4.53850614042,88.8586376724,4.38129432384
6460,113.549309216,118.43419277,114.236133508,118.926484073,114.679301233,119.439201936,113.588383573,119.006170944
6461,33.043109906,64.6616534147,34.8224529363,64.7764471535,34.6177599927,65.1741708798,33.203996164,65.9137748367
6462,70.5591876546,103.689968292,71.7661313438,103.402197387,71.0302597103,104.7265174,70.2006400688,104.013521221
6463,109.797882599,124.821534176,110.044876096,124.442454345,110.904012951,125.110576917,109.722200671,125.277959482
6464,50.5014854131,133.57842983,51.1977756696,133.015663432,51.9383674156,134.401448951,50.2633980069,134.948751323
6465,58.3768534419,11.5373655101,59.4418691574,11.1383051257,59.9747457172,12.2049322654,58.6194319916,12.6164104361
6466,109.690842217,115.254888369,110.689291226,115.063476817,110.447726197,116.604445748,109.683840602,116.566950495
6467,146.476373528,112.252503881,147.847679102,112.781833047,147.740641943,113.338310752,146.743864416,113.035134103
6468,91.9637990178,43.0120512727,92.7869920602,43.3859062846,92.6177942003,44.851609964,91.4754257034,44.9294417924
6469,88.8201395808,55.5207498872,89.6342435401,55.5370574404,89.7943021745,56.9217003258,88.1279085317,56.9416723483
6470,124.855297416,80.0017021674,125.881529193,80.5490806109,125.604916805,81.4686754617,124.962160154,81.3187542538
6471,7.25341454746,45.5774797058,8.77038026344,45.3270569658,8.45463169633,46.8033350827,7.08225666581,46.1812983791
6472,69.3014806529,112.954999386,70.4535143775,112.96573914,70.8815769452,113.726267904,69.6568037558,113.968427625
6473,108.055781778,76.4700949103,109.819217926,76.4931431916,109.407920182,77.3449045588,108.704796542,77.5863463867
6474,117.653937836,113.834972123,118.747289942,113.608701863,118.806707673,114.826006499,117.376035148,114.680387046
6475,101.012451185,128.31177696,102.485028232,128.003653404,102.294839031,129.725128236,101.690828434,129.221180666
6476,54.8442960979,107.315089275,55.9046765034,107.476132505,55.0943731948,108.737339485,54.8674260157,108.63738226
6477,144.867632257,54.0221942032,145.216791794,54.8699077739,145.630187226,55.0805288998,144.91325719,55.2979697373
6478,108.938085864,125.053045397,109.722200671,125.277959482,109.650748576,126.952661819,108.591217977,126.372374382
6479,83.1923770317,10.659439826,84.601751207,10.8331838711,84.0565955352,11.4322467126,83.2402210067,11.9301243109
6480,132.844187347,42.157851829,133.525452045,42.7659968604,133.963298198,43.4116298792,132.220339812,43.6545881372
6481,49.6616039483,70.6745831751,50.2603647751,70.8039952735,50.4256385571,71.3762690156,49.5880254479,71.7766014617
6482,70.0196756465,145.938545087,71.3782138831,145.249011074,71.8855209425,146.516097088,70.2279010093,146.903891319
6483,126.518411145,63.4395137272,127.257226132,63.1762279035,127.0554174,64.4016776938,126.756880074,64.4024204711
6484,48.3816977301,0.209548127186,49.7247596734,0.0361410523838,49.2161658969,1.03367033669,48.9013958337,1.53620991719
6485,83.5844759386,90.9611395373,84.2387957127,90.6877875307,84.6097144748,91.5069730823,83.5903502251,91.2380326363
6486,95.3338259785,121.309010787,96.743581207,121.566821715,96.5747926866,122.197377483,95.3085442144,122.010828526
6487,11.4608738685,11.0512509116,12.5955246192,11.0853647287,12.1231786032,12.1686588679,11.8952315298,12.3801719741
6488,46.2332386896,128.100508077,47.6374240637,128.920988409,47.5427617437,129.973435023,46.0976127271,129.447280695
6489,42.0020332564,24.1951137423,43.0665914308,24.9413105369,43.1301403919,25.6867087375,42.4278525969,25.7893317206
6490,27.2541928685,91.3534711393,28.0633343133,91.0204203671,28.0860744766,92.391428975,27.3607005566,92.0757006991
6491,103.005047273,138.816980112,104.165870393,138.717276815,104.634774775,139.548771904,103.458170824,139.498359981
6492,122.566126193,91.7385383389,123.011629157,91.34873252,123.038817353,92.0221219039,122.894580906,92.4435185896
6493,79.7489050539,110.042889732,80.6676533641,110.794266882,80.1884787829,111.045208337,79.6790232325,111.044836484
6494,82.1656997646,143.493533567,83.6241599543,143.614935639,83.1728432634,144.972391816,82.1948442232,144.91407886
6495,33.4976370236,89.9037993246,34.6949750591,89.914747891,34.0866310762,90.1189504016,33.6715774715,90.9266193038
6496,112.245571451,17.3384780727,113.707392154,17.6953818675,113.956777244,18.740761268,112.01742184,18.9397747637
6497,22.3812039817,122.970106488,23.2887191361,122.472005604,23.7356019143,123.171612826,22.0845212232,123.6201723
6498,104.652323091,109.382407345,105.152298661,109.992695159,105.027895373,110.117199213,104.397111683,110.824939792
6499,71.8855209425,146.516097088,72.4259502876,146.949326073,72.2109727768,147.913093071,71.9218156013,147.176329934
6500,1.78440884326,10.0342587684,2.01579766577,10.2605793427,2.04412111832,11.4572925021,1.38781014357,11.1336675441
6501,0.201382189009,93.6714907937,1.27669627362,93.8602669331,1.08218360551,94.8501006215,0.560227191925,94.0891597899
6502,62.7482213978,72.8588702815,63.8723754942,72.8898983506,63.0667542919,73.8324032673,62.9705221641,73.2633568266
6503,144.860256206,8.18070014109,145.568907554,8.89502037342,145.524599419,9.79094173322,144.551462887,9.14353007945
6504,54.2742034409,26.5693491221,55.6427140815,26.1881307839,55.8696334933,27.8931766289,54.1717086382,27.3990854484
6505,46.8018970178,38.6323814232,47.4772703555,38.7352182817,47.6000834512,39.6847520852,46.6339251897,39.2505907328
6506,59.6824635814,70.4311263186,60.9536427131,70.5987075338,60.2382591417,71.435961423,59.65710889,71.075544612
6507,27.885864787,114.316950035,28.2712026995,114.385885104,28.2236869702,115.040923525,27.3533953826,115.762955215
6508,77.8633269196,60.123934189,78.6361628683,60.2001302289,78.7021966046,61.4708999796,77.1796573746,61.9184266271
6509,24.5907978267,18.7924247243,25.8138567227,18.2488022728,25.4010215466,19.3918633188,24.7479227101,19.0412201572
6510,46.2562096471,142.2708886,47.7850971724,142.225521949,47.0562251422,143.750117923,46.3850190496,143.751411696
6511,11.9878896557,2.89999809437,12.54207187,2.00863435242,12.6924784767,3.60483897345,11.3042889827,3.79120609952
6512,11.2152125516,116.856751885,12.2879424751,116.411594398,12.33694727,117.364861025,11.9177432588,117.990217314
6513,24.3937441853,32.4424574179,25.7922987988,32.3926622665,25.7701181557,33.2935120619,24.1715777687,33.7728833651
6514,125.050844301,133.59195495,126.121432705,133.196734179,126.799480096,134.265246701,125.689401335,134.407877213
6515,3.6324514362,18.4304868586,4.26498996981,18.1356426817,4.95704570617,19.6395452476,3.30460421529,19.7829336123
6516,113.873548592,48.850903107,114.204620781,48.8729102562,114.369890345,49.6178678449,113.353735014,49.5816740453
6517,7.77452953989,139.165156486,8.12823662814,139.72109949,8.56042022536,140.48273565,7.54496827696,140.951313005
6518,86.6048555232,35.4440332507,87.596287733,35.9892081927,87.3300248122,36.145234921,86.7921844606,36.2507377663
6519,36.2143521999,29.7366098042,37.1110073301,29.4080157122,37.17304412,30.6439320436,36.367930069,30.1570357034
6520,101.921882287,24.1864288057,102.085148857,24.9158631688,102.200014082,25.204366845,101.249483774,25.5148110624
6521,71.6938741479,136.140100664,72.1640028851,136.853172962,72.7925353556,137.512496327,71.9232640748,137.503991461
6522,93.3058069278,37.8464662794,94.0408163231,37.0628852095,94.8971956718,38.9594275943,93.9792060006,38.44084347
6523,95.3096175402,53.0830728823,96.2714121161,53.404591454,96.6037285381,54.5742814899,95.8512098703,54.8247894189
6524,25.6715677575,3.0399292325,26.8350410253,3.23812108722,26.5654084105,4.13275960847,25.518142492,4.77648137133
6525,6.43769160505,35.7465034863,7.11363612701,35.9092926957,7.93682383211,36.8249668957,6.920388688,36.0596695994
6526,30.9871509952,98.8987981203,31.4607618503,98.5308116567,31.9021269519,99.9069794159,30.0631739412,99.0208671501
6527,60.7215354834,136.816936848,61.7760084574,136.088776852,61.9991617433,137.594867717,60.3204686754,137.062502805
6528,71.6509100428,57.1439115401,72.5429851727,57.7647186964,72.0360952836,58.1149280503,71.8752031288,58.5834825772
6529,91.9126877409,8.44480635653,92.3204730442,8.0423212781,92.6217665375,9.69042099143,91.5447952089,9.8586004343
6530,139.895295651,75.8055291166,140.242395288,75.0570082027,140.60827744,76.1656213251,139.445589876,76.287318137
6531,62.5378622077,22.3896106962,63.7405924287,22.308873694,63.4614471346,23.7620524764,62.0804299991,23.278783282
6532,29.7400000469,140.988594733,30.5695195041,140.169167475,30.2895127379,141.713741562,29.9010898414,141.422206325
6533,89.5760426238,96.3661079377,90.611467443,96.5625919489,90.9997528977,97.61821313,89.9076760581,97.8616368631
6534,70.646437742,25.99785949,71.013644649,25.175276532,71.7424654686,26.3736731276,70.7335126925,26.0349283672
6535,32.2873658056,42.0202163688,33.9791617236,42.3404395848,33.0150831558,43.2513085615,32.9917726515,43.5023718418
6536,41.0246585832,38.8681646986,42.3388795019,38.5810182378,42.4991350635,39.7530146026,41.5514798091,39.077680958
6537,10.5717453037,11.9853890684,11.4608738685,11.0512509116,11.8952315298,12.3801719741,10.2339969261,12.8404867013
6538,102.396642987,114.13017691,103.669552194,114.926239809,103.041298984,115.520731273,102.486130609,115.145775185
6539,3.88840847216,78.7642795898,4.49775100546,78.2212872611,4.36106162668,79.3721791887,3.4717871401,79.6633273186
6540,17.6790011673,16.0893826084,18.2834599643,16.2778990199,18.2272832493,17.4613242716,17.2270995729,17.3380013752
6541,70.74511252,127.549149387,71.7777999745,127.19991738,71.9381437495,128.990219795,70.3247469787,128.384209508
6542,59.6187363379,99.3706558432,60.6710330524,99.1545708408,60.2206642697,100.807938397,59.9075378736,100.588216202
6543,71.8797467762,124.622822035,72.4316346276,124.85824046,72.0597747272,125.292034779,71.8350763252,125.743508206
6544,92.8807770017,107.99123164,93.8148335678,107.526772473,93.2758200209,108.406949885,92.1711437395,108.887225539
6545,141.168635076,127.096849732,142.306086842,127.871356668,142.973625326,128.132341868,141.102709886,128.450709246
6546,41.0063665632,123.62477453,42.572782565,123.775224015,42.8685100716,124.412712237,41.7157374276,124.169785714
6547,84.3022082878,120.999353599,85.3761793258,120.325447807,85.6991874941,121.759778868,84.7368199928,121.697003714
6548,127.332385903,80.5272368832,128.376383478,80.0321572348,128.015108491,81.266657343,127.115675923,81.2287402522
6549,129.083375785,99.6278854669,130.38322307,99.9187007453,130.590642158,100.544406097,129.764450668,100.800906111
6550,141.287043578,47.9988965229,142.154239207,47.8135638099,142.653510498,48.6944531227,141.545042146,48.4084433846
6551,82.1769555106,70.8077953685,83.8360632655,70.1908843665,83.1400931706,71.3360790065,82.5071927956,71.8165819386
6552,17.0702799291,99.854767052,18.7288303308,99.750011765,18.462940653,100.926514618,17.487426888,100.812553145
6553,52.230686133,114.85974137,53.5395394001,114.177722045,53.8370894979,115.160373912,52.1876703671,115.968714461
6554,134.401551769,89.9580993241,135.224427091,89.0469594491,135.160377359,90.4222328813,134.938257881,90.2664990443
6555,82.9251631598,98.0387541498,83.5109670394,98.0876223431,83.3013424726,99.7406983051,82.8936982361,99.1845181932
6556,85.5697740764,58.5270123472,86.4963474903,58.9559916219,86.9572988813,59.9129536759,85.7555985999,59.9785537703
6557,76.8079312373,67.4080450519,77.5317146333,67.8987971261,77.2737477056,68.2084195776,76.1623496361,68.7437497611
6558,95.8512098703,54.8247894189,96.6037285381,54.5742814899,96.2929886157,55.2735791703,95.0469513926,55.3103216073
6559,37.7436595549,140.314770738,38.9055035132,140.730591279,38.9263092035,141.117738835,37.9520261699,141.18013886
6560,28.8480471248,25.7890531354,29.1136384627,25.2552777609,29.2425329786,26.2634167838,28.8351639887,26.4515654944
6561,70.2496762449,51.2008357558,71.3354126505,51.8332258321,71.4875642904,52.8009314506,70.9522921435,52.9537882863
6562,61.8970315288,59.6149093131,62.200990902,59.527151081,62.7170710134,60.0573189749,61.8151237421,60.8657433824
6563,42.6272691285,115.649815228,43.0640562089,115.133333278,43.5982022826,116.029145885,42.7863328453,116.10145585
6564,122.627615778,74.5491903092,123.209579611,74.3010090313,123.559816581,75.4407064216,122.716083897,75.0048689213
6565,81.3482400019,96.1746642665,82.1174194506,96.6039864253,82.3731154,97.2934829266,81.9161710783,97.769265522
6566,89.7899899249,1.90283568016,90.3187961617,1.5176487179,90.09100836,2.43732953216,89.161553304,2.08575509641
6567,132.361602192,83.3883726054,133.346874688,83.9153302091,133.725210949,84.9474027134,132.771638915,84.7387069763
6568,81.8664690457,28.2798495157,82.5324457018,28.3119600188,82.398931022,29.1296829809,81.5950778746,29.3352688755
6569,95.3512817584,128.451246928,96.6491975842,128.615543155,96.3361238739,129.816175361,95.3808117439,129.865840124
6570,19.0168599855,23.484837965,20.4050020017,23.1607730329,20.3020540568,24.728419126,19.3579546987,24.7723122751
6571,122.700281462,121.771468837,123.546290943,121.989485656,123.569225499,122.893732676,122.270230684,122.198073452
6572,6.62777754293,99.6529160371,7.84194778873,99.5241530161,7.17400072439,100.546018157,6.79838332062,100.055211019
6573,45.4672431169,92.6310414042,46.3459007866,92.0992399464,46.4296349967,93.1154997393,45.9958932427,93.8966457933
6574,4.23838976811,16.0373652372,5.64327199132,16.3971263761,5.94982433388,17.3089072772,4.06838308825,17.4577214156
6575,120.767802741,58.1933063109,121.091867612,58.6951522099,121.410608391,59.6709987995,120.108164808,59.9012743774
6576,131.61665733,72.9881431117,132.169884867,72.2712570465,132.298202365,73.9634844633,131.482384841,73.4384330399
6577,96.6300644471,111.197641853,97.7057872895,111.262398516,97.9111514607,112.983617765,96.4760168401,112.436625353
6578,105.891284261,39.6672093591,106.142123283,39.9188466364,106.693010194,40.5209703462,105.729933354,40.4651686815
6579,28.1065654279,82.7987492797,29.8728709915,82.7944611017,29.9860756515,83.5056749129,28.5798494144,83.9575160619
6580,140.060432268,35.0461165659,141.911028851,35.7302292258,141.817402277,36.3989758351,140.276359011,36.7532707634
6581,57.5902080189,145.935951732,58.824551132,145.852441808,58.4772232005,146.787419143,57.1149487398,146.639421144
6582,122.878145335,56.6098934439,123.463335374,56.6910525684,123.621072904,57.7579352306,122.271145957,57.275141392
6583,65.1210537267,9.19348565962,66.7335013901,9.15079798582,66.7950726164,10.5938930062,65.9109161463,10.375208099
6584,138.435939369,142.90135436,139.918643537,142.454554844,139.745041403,143.987612606,138.116716581,143.265221557
6585,123.524732834,15.6724896809,124.443670472,15.2311199441,124.045385982,16.6540122477,123.602225076,16.826089624
6586,119.541726421,0.239866431264,120.062699535,0.166781928137,120.971430062,1.38434089649,119.943908606,1.26523509297
6587,91.593301523,124.933837092,92.7715314694,124.00105029,92.2367838855,125.772399473,91.453184741,125.736768567
6588,85.9308953648,17.4678464055,86.9642888887,17.7286309334,86.0958408618,18.5192588894,85.3383689972,18.4806650009
6589,89.4722131146,6.83598656101,90.5665905065,6.55012045367,90.3803987656,7.21859695019,89.8417917606,7.39763188436
6590,126.253072259,117.197054251,127.889740255,117.932062266,127.219815039,118.433079159,126.159131039,118.888780111
6591,22.71243571,70.2236831072,23.2863862527,70.2914351653,23.3708857216,71.4880972911,22.6584776427,71.2394719886
6592,102.556801301,143.238377524,103.390972954,143.922353443,103.579042617,144.708250837,102.383659396,144.223195075
6593,47.1523748729,85.9746339596,48.2209208971,85.5519896587,48.0555066836,86.6640907627,47.1200809345,86.1222403709
6594,132.85480508,79.3628340017,133.544605693,79.8597427087,133.086423012,80.4892514556,132.464605582,80.4608683971
6595,30.9011738914,50.2207741218,31.0995095558,50.9529473541,31.2060017977,51.6830450215,30.0029442542,51.6013968695
6596,91.741728396,63.4284946316,92.9270550829,63.6368200958,92.3832458288,64.0004756128,91.8335371119,64.5811613076
6597,52.7412419087,73.6352071913,53.423417849,73.694441871,53.1009974501,74.9690675584,52.7735062329,74.3592930824
6598,93.6724747079,72.5016067456,94.1074626485,72.3664737761,94.673697641,73.8769057227,93.2806840495,73.318952891
6599,49.8965246339,132.522746529,50.4763840213,132.207842344,50.5014854131,133.57842983,49.0850528175,133.927521926
6600,69.2462585265,53.5601869765,70.3212146196,53.3101704847,70.4273772077,54.7355617005,69.3122306371,54.5345389929
6601,36.2221184643,113.071647243,37.0225563705,113.471559647,37.570473843,114.671220996,36.9346352271,114.22366197
6602,139.646062883,130.768829336,140.248838608,130.188316241,140.764341887,131.140372629,139.140709385,131.274206889
6603,8.36582940082,34.4309576058,9.34559397445,34.6732883331,9.57485192461,35.4075151971,8.95113912942,35.6339816965
6604,46.2212420334,46.6021697538,47.2357073735,46.3108546624,47.0399994377,47.8822885663,46.8241016658,47.070735128
6605,45.8888339091,146.810475461,46.6307239266,146.275929798,46.9586344812,147.014462659,45.172228613,147.874455039
6606,61.438369291,53.5167405285,62.8664021746,53.9358798842,62.0749925658,54.8665494479,61.0942498396,54.8162518373
6607,3.01444476007,1.99447147903,4.84539861053,1.60610439391,4.56536182747,2.58309794116,3.2594658691,2.68355615084
6608,19.7905594667,3.15114014529,20.6200125952,3.14447631588,20.0050257496,4.88949759222,19.3245984858,4.15237728373
6609,59.6866503969,19.0871313196,60.9119100046,19.5022508258,60.4651823401,20.0528149729,59.246818957,20.6527694861
6610,73.6272615438,117.237820862,74.922442983,117.154227726,74.7579958506,118.321475996,73.5047351727,118.673428178
6611,29.6385543314,125.358167749,30.1997622914,125.420445407,30.9826997437,126.947253097,29.2411787888,126.253114804
6612,102.200014082,25.204366845,103.411055354,25.1828965036,103.046345554,26.5620143806,102.556402837,26.7418954966
6613,113.979412709,50.7983388109,114.666647305,50.8443801707,114.293045782,51.8676191603,113.714617984,51.5273022775
6614,9.99226300544,7.51716480403,10.5392068641,7.15409971983,10.8475824003,8.69308585891,9.09267994213,8.31571255155
6615,76.6305648118,102.666612831,77.2828554759,102.831171124,77.46125926,103.798273205,76.4414619931,103.916545727
6616,142.605885519,125.215264015,143.621921608,125.992597323,143.981212894,126.589144968,142.790444087,126.42347998
6617,29.8509966582,87.1549891148,30.054753146,87.9368781219,30.8380207969,88.0558747768,29.0649965885,88.0887334199
